Product,Franchise Code,Date,Budget COGS,Budget Margin,Budget Profit,Budget Sales,Cogs,Inventory,Margin,Marketing,Profit,Sales,Total Expenses
Mint,MA435,4/1/2019,80,100,50,180,68,619,85,25,39,163,59
Mint,MA435,2/1/2019,260,-40,-150,220,224,4216,-32,73,-221,205,117
Mint,MA435,1/1/2019,40,80,50,120,41,435,60,13,37,108,35
Mint,MA801,8/1/2019,0,20,10,20,10,594,14,3,-1,26,15
Mint,MA801,7/1/2019,30,50,30,80,31,1009,38,9,12,74,30
Mint,MA801,5/1/2019,40,60,50,100,34,863,51,9,46,91,20
Mint,MA801,3/1/2019,60,70,40,130,63,1075,76,19,53,148,40
Mint,AU347,3/1/2019,120,180,130,300,127,830,185,40,181,332,63
Mint,AU516,1/1/2019,120,170,50,290,105,716,145,95,30,266,125
Mint,AU518,11/1/2019,120,160,110,280,134,690,186,41,181,341,64
Mint,AU607,5/1/2019,100,90,40,190,92,1898,68,28,24,171,52
Mint,AU631,10/1/2019,40,70,10,110,47,521,65,42,-9,119,71
Mint,AU716,12/1/2019,40,50,20,90,53,1054,63,16,39,124,37
Mint,AU718,8/1/2019,120,190,150,310,123,959,179,34,197,322,46
Mint,AU718,4/1/2019,40,60,0,100,55,627,76,49,-4,140,79
Mint,AU845,9/1/2019,20,40,10,60,38,256,51,12,18,95,39
Mint,AU845,2/1/2019,60,100,60,160,88,817,133,29,108,236,60
Mint,AU914,7/1/2019,30,60,50,90,54,601,79,15,79,142,26
Mint,AU914,6/1/2019,240,300,170,540,294,1838,360,111,321,697,144
Mint,BR303,8/1/2019,180,180,100,360,250,1820,251,70,233,534,94
Mint,BR719,5/1/2019,10,20,-10,30,20,218,25,7,-24,48,41
Mint,BR719,2/1/2019,50,80,40,130,67,677,101,22,70,179,54
Mint,BR720,9/1/2019,30,40,20,70,43,466,63,13,42,113,35
Mint,BR720,7/1/2019,110,150,90,260,134,690,186,41,180,341,65
Mint,BR720,6/1/2019,60,90,60,150,81,551,104,26,98,197,38
Mint,BR720,4/1/2019,50,80,60,130,54,601,79,15,77,142,27
Mint,BR970,12/1/2019,30,40,30,70,29,490,44,8,37,78,19
Mint,BR970,11/1/2019,10,20,0,30,20,218,25,7,-22,48,40
Mint,BR970,10/1/2019,30,50,40,80,33,818,49,9,42,87,21
Mint,BR970,3/1/2019,40,80,50,120,67,677,101,22,70,179,54
Mint,BR970,1/1/2019,90,140,100,230,134,690,186,41,180,341,65
Regular Espresso,IT603,12/1/2019,210,-210,-320,0,294,8252,-294,111,-605,33,145
Regular Espresso,IT603,11/1/2019,30,40,0,70,39,250,49,14,3,94,47
Regular Espresso,IT603,10/1/2019,40,50,-10,90,55,627,76,49,-4,140,79
Regular Espresso,IT603,9/1/2019,0,40,30,40,0,344,43,0,47,46,11
Regular Espresso,IT603,8/1/2019,30,50,40,80,34,863,51,9,45,91,21
Regular Espresso,IT603,7/1/2019,30,60,30,90,41,435,60,13,36,108,36
Regular Espresso,IT603,6/1/2019,40,60,0,100,47,521,65,42,-9,119,71
Regular Espresso,IT603,5/1/2019,90,140,30,230,105,716,145,95,30,266,125
Regular Espresso,IT603,4/1/2019,220,320,210,540,294,1727,453,111,459,796,144
Regular Espresso,IT603,3/1/2019,30,40,30,70,34,863,51,9,45,91,21
Regular Espresso,IT603,2/1/2019,30,40,10,70,46,422,57,17,10,110,50
Regular Espresso,IT603,1/1/2019,40,70,40,110,48,462,74,15,42,130,46
Regular Espresso,IN339,7/1/2019,50,60,20,110,68,619,85,25,40,163,58
Regular Espresso,IN413,6/1/2019,220,260,170,480,241,1321,284,74,279,559,96
Regular Espresso,IN508,10/1/2019,70,100,70,170,81,551,104,26,98,197,38
Regular Espresso,IN508,4/1/2019,120,170,120,290,127,830,185,40,183,332,62
Regular Espresso,IN617,11/1/2019,210,280,170,490,224,1191,310,73,288,569,116
Regular Espresso,IN617,1/1/2019,60,80,30,140,68,619,85,25,39,163,59
Regular Espresso,IN774,9/1/2019,80,60,20,140,92,1898,68,28,24,171,52
Regular Espresso,IN774,3/1/2019,40,50,30,90,43,531,56,14,43,106,27
Regular Espresso,IN774,2/1/2019,40,70,50,110,49,845,71,13,68,128,25
Regular Espresso,IN781,5/1/2019,20,40,10,60,39,250,49,14,3,94,47
Regular Espresso,IN857,12/1/2019,40,60,20,100,65,403,80,24,34,155,57
Regular Espresso,IN857,8/1/2019,20,40,20,60,31,1009,38,9,10,74,31
Regular Espresso,AU212,10/1/2019,30,40,30,70,33,870,49,9,43,87,20
Regular Espresso,AU347,3/1/2019,50,60,30,110,54,424,73,17,43,135,44
Regular Espresso,AU516,9/1/2019,180,-80,-150,100,241,5121,-93,74,-280,158,96
Regular Espresso,AU516,5/1/2019,80,60,20,140,92,1898,68,28,25,171,51
Regular Espresso,AU516,1/1/2019,40,50,30,90,43,531,56,14,43,106,27
Regular Espresso,AU518,12/1/2019,40,60,40,100,63,1075,76,19,53,148,40
Regular Espresso,AU585,8/1/2019,120,170,120,290,127,830,185,40,181,332,63
Regular Espresso,AU631,7/1/2019,80,110,80,190,86,1003,124,24,131,224,36
Regular Espresso,AU718,6/1/2019,60,60,30,120,80,1079,96,24,74,188,46
Regular Espresso,AU914,4/1/2019,240,400,320,640,250,723,407,70,463,700,95
Regular Espresso,AU917,11/1/2019,150,140,80,290,153,1319,153,42,129,326,66
Regular Espresso,AU917,2/1/2019,10,30,0,40,20,218,25,7,-24,48,41
